<|startoftext|>|7|1wasp lancer|0uncommon|9flying|5creature|4|6faerie soldier|8&^^^/&^^|3{UBUBUB}<|endoftext|>
<|startoftext|>|3{^^RR}|0uncommon|7|9when @ enters the battlefield, if it was kicked, destroy target nonblack creature. it can't be regenerated.\kicker {^BB}|4|8&^/&^|6human wizard|5creature|1shivan emissary<|endoftext|>
<|startoftext|>|4|3{^GG}|9morph {^^GG}\whenever @ is dealt damage, you may create that many &^/&^ green insect creature tokens.|7|5creature|6insect druid|0uncommon|8&^/&^|1broodhatch nantuko<|endoftext|>
<|startoftext|>|0common|9@ can't be blocked except by creatures with defender.|5creature|7|8&^^/&^^|4|1noggle bandit|6noggle rogue|3{^URUR}<|endoftext|>
<|startoftext|>|8&^/&^|5creature|6thrull|7|4|3{BB}|0common|1blood pet|9sacrifice @: add {BB}.<|endoftext|>
<|startoftext|>|0rare|9players play with their hands revealed.\if a player would draw a card, they reveal it instead. then any other player may pay &^^ life. if a player does, put that card into its owner's graveyard. otherwise, that player draws a card.|1zur's weirding|7|8|3{^^^UU}|4|5enchantment|6<|endoftext|>
<|startoftext|>|1mephidross vampire|5creature|4|8&^^^/&^^^^|0rare|9flying\each creature you control is a vampire in addition to its other creature types and has "whenever this creature deals damage to a creature, put a +&^/+&^ counter on this creature."|3{^^^^BBBB}|6vampire|7<|endoftext|>
<|startoftext|>|0uncommon|9|6elemental|8&^^^^^^^^/&^^^^^^^^|1fusion elemental|7|5creature|3{WWUUBBRRGG}|4<|endoftext|>
<|startoftext|>|0rare|5creature|8&^^/&^^^^^|4|1ancient spider|6spider|9first strike\reach|7|3{^^GGWW}<|endoftext|>
<|startoftext|>|9@ can't block.\other zombie creatures you control get +&^/+&^.\you may cast @ from your graveyard if you pay {^} more to cast it for each other creature card in your graveyard.|3{^^BBBB}|1risen executioner|5creature|4|0mythic|6zombie warrior|8&^^^^/&^^^|7<|endoftext|>
<|startoftext|>|8&^^/&^^|9{BB}, T, sacrifice @: return target creature card from your graveyard to the battlefield.|0rare|4|3{^^BB}|1doomed necromancer|5creature|7|6human cleric mercenary<|endoftext|>
<|startoftext|>|9flying\whenever you cast a spirit or arcane spell, target creature gains fear until end of turn.|8&^/&^|7|1kami of the waning moon|4|3{^^BB}|5creature|6spirit|0common<|endoftext|>
<|startoftext|>|8&^/&^|3{UU}|6human wizard|7|0uncommon|4|9morph {UU}\when @ is turned face up, [&^ = remove two % counters from target permanent or suspended card. = put two % counters on target permanent with a % counter on it or suspended card.]\countertype % time|5creature|1timebender<|endoftext|>
<|startoftext|>|6|9if an opponent controls a forest and you control an island, you may cast this spell without paying its mana cost.\put target creature on top of its owner's library.|5instant|0uncommon|3{^^^^UU}|8|7|1submerge|4<|endoftext|>
<|startoftext|>|4|5sorcery|3{^^GGGGGG}|0uncommon|8|1phosphorescent feast|7|6|9chroma ~ reveal any number of cards in your hand. you gain &^^ life for each green mana symbol in those cards' mana costs.<|endoftext|>
<|startoftext|>|6drake|3{^^^^UU}|7|1vigilant drake|8&^^^/&^^^|5creature|0common|4|9flying\{^^UU}: untap @.<|endoftext|>
<|startoftext|>|8&^^^/&^^^|0common|4|9when @ enters the battlefield, target creature gets +&^^/+& until end of turn.|3{^^^RR}|1rubblebelt boar|7|5creature|6boar<|endoftext|>
<|startoftext|>|9flying\scavenge {^^BBBB}|7|5creature|3{^^^^^BB}|1zanikev locust|4|6insect|0uncommon|8&^^^/&^^^<|endoftext|>
<|startoftext|>|5land|3|8|7|1glacial chasm|6|9cumulative upkeep~pay &^^ life.\when @ enters the battlefield, sacrifice a land.\creatures you control can't attack.\prevent all damage that would be dealt to you.|0mythic|4<|endoftext|>
<|startoftext|>|4|7|1arashin foremost|0rare|8&^^/&^^|5creature|3{^WWWW}|6human warrior|9double strike\whenever @ enters the battlefield or attacks, another target warrior creature you control gains double strike until end of turn.<|endoftext|>
<|startoftext|>|7|6elf druid|4|8&^^^/&^^|3{^^^GG}|0uncommon|5creature|9when @ enters the battlefield, you get an amount of {EE}  equal to the greatest power among creatures you control.\pay {EEEEEE}: target creature blocks this turn if able.|1peema aether~seer<|endoftext|>
<|startoftext|>|8|5artifact|3{^}|7|1avacyn's collar|6equipment|4|0uncommon|9equip {^^}\equipped creature gets +&^/+& and has vigilance.\whenever equipped creature dies, if it was a human, create a &^/&^ white spirit creature token with flying.<|endoftext|>
<|startoftext|>|4|3{^^^^^^^}|1lotus guardian|7|8&^^^^/&^^^^|6dragon|5artifact creature|9flying\T: add one mana of any color.|0rare<|endoftext|>
<|startoftext|>|1giant spectacle|4|9enchant creature\enchanted creature gets +&^^/+&^ and has menace.|3{^RR}|6aura|5enchantment|8|7|0common<|endoftext|>
<|startoftext|>|6|1aura shards|4|3{^GGWW}|8|5enchantment|7|0uncommon|9whenever a creature enters the battlefield under your control, you may destroy target artifact or enchantment.<|endoftext|>
<|startoftext|>|0common|8|7|6|1huddle up|3{^^UU}|5sorcery|9assist\two target players each draw a card.|4<|endoftext|>
<|startoftext|>|6|1tooth of ramos|3{^^^}|9T: add {WW}.\sacrifice @: add {WW}.|5artifact|7|8|0rare|4<|endoftext|>
<|startoftext|>|0rare|9until end of turn, target player can't cast instant or sorcery spells, and that player can't activate abilities that aren't mana abilities.\draw a card.|6|3{^WW}|4|8|1abeyance|5instant|7<|endoftext|>
<|startoftext|>|4|7|3{BB}|1dread wanderer|8&^^/&^|9@ enters the battlefield tapped.\{^^BB}: return @ from your graveyard to the battlefield. activate this ability only any time you could cast a sorcery and only if you have one or fewer cards in hand.|0rare|5creature|6zombie jackal<|endoftext|>
<|startoftext|>|5creature|7|8&^^^^^/&^|4|6elemental|3{^^^GG}|1conifer strider|0common|9hexproof<|endoftext|>
<|startoftext|>|3{^^^GGGG}|7|5creature|0uncommon|6eldrazi drone|9eldrazi spawn creatures you control get +&^^/+&^.|8&^^^^/&^^^^|4|1broodwarden<|endoftext|>
<|startoftext|>|6cat beast|0common|7|1ferocious zheng|9|5creature|4|8&^^^^/&^^^^|3{^^GGGG}<|endoftext|>
<|startoftext|>|1reinforced bulwark|4|0common|6wall|7|3{^^^}|9defender\T: prevent the next &^ damage that would be dealt to you this turn.|5artifact creature|8&/&^^^^<|endoftext|>
<|startoftext|>|4|5sorcery|3{^^^^UU}|8|7|0rare|9for each player, choose friend or foe. each friend creates a token that's a copy of a creature they control. each foe returns a creature they control to its owner's hand.|1zndrsplt's judgment|6<|endoftext|>
<|startoftext|>|6dwarf|4|1dwarven recruiter|0uncommon|7|8&^^/&^^|3{^^RR}|9when @ enters the battlefield, search your library for any number of dwarf cards and reveal those cards. shuffle your library, then put them on top of it in any order.|5creature<|endoftext|>
<|startoftext|>|3{UUUU}|8|9at the beginning of your upkeep, sacrifice @ unless you pay {UUUU}.\blue creatures get +&^/+&^.|0common|5enchantment|6|1sunken city|4|7<|endoftext|>
<|startoftext|>|1impelled giant|6giant warrior|3{^^^^RRRR}|7|0uncommon|5creature|9trample\tap an untapped red creature you control other than @: @ gets +X/+& until end of turn, where X is the power of the creature tapped this way.|4|8&^^^/&^^^<|endoftext|>
<|startoftext|>|4|3{^RR}|1madcap skills|6aura|9enchant creature\enchanted creature gets +&^^^/+& and has menace.|8|5enchantment|0common|7<|endoftext|>
<|startoftext|>|7|9whenever @ attacks or blocks, each player draws a card.|4|1howling golem|6golem|3{^^^}|0uncommon|5artifact creature|8&^^/&^^^<|endoftext|>
<|startoftext|>|9destroy target creature or planeswalker.|5sorcery|6|1dreadbore|7|4|0rare|3{BBRR}|8<|endoftext|>
<|startoftext|>|1blood reckoning|0uncommon|5enchantment|4|8|7|6|3{^^^BB}|9whenever a creature attacks you or a planeswalker you control, that creature's controller loses &^ life.<|endoftext|>
<|startoftext|>|4|9storm\create a &^/&^^ blue bird creature token with flying named storm crow.|7|8|1crow storm|5sorcery|6|0uncommon|3{^^UU}<|endoftext|>
<|startoftext|>|3{^^^UU}|0common|9target player puts the top X cards of their library into their graveyard, where X is the number of lands you control.|5sorcery|7|6|4|8|1dreadwaters<|endoftext|>
<|startoftext|>|4|8&^/&^|3{^^^UU}|9when @ enters the battlefield, create a &^^^/&^^^ colorless golem artifact creature token.\golem creatures you control have flying.|5creature|0uncommon|1wing splicer|6human artificer|7<|endoftext|>
<|startoftext|>|1cateran overlord|6horror mercenary|3{^^^^BBBBBB}|4|0rare|8&^^^^^^^/&^^^^^|9sacrifice a creature: regenerate @.\{^^^^^^}, T: search your library for a mercenary permanent card with converted mana cost &^^^^^^ or less and put it onto the battlefield. then shuffle your library.|5creature|7<|endoftext|>
<|startoftext|>|9creatures you control get +&^/+&^ until end of turn.\forecast ~ {WW}, reveal @ from your hand: target creature gets +&^/+&^ until end of turn.|5instant|4|6|3{^WWWW}|8|1steeling stance|0common|7<|endoftext|>
<|startoftext|>|7|9destroy target artifact or land.|3{^^RRRR}|6arcane|8|1sunder from within|0uncommon|5sorcery|4<|endoftext|>
<|startoftext|>|8|0common|6|4|1coat with venom|7|3{BB}|5instant|9target creature gets +&^/+&^^ and gains deathtouch until end of turn.<|endoftext|>
<|startoftext|>|9ninjutsu {^^UUBB}\whenever @ deals combat damage to a player, that player exiles the top two cards of their library. until end of turn, you may play those cards without paying their mana costs.|5creature|7|6zombie ninja|8&^^^^^/&^^^^|3{^^^UUBB}|0rare|4|1fallen shinobi<|endoftext|>
<|startoftext|>|5instant|6|8|3{^^^^^^^^GG}|1vitalizing wind|7|0rare|9creatures you control get +&^^^^^^^/+&^^^^^^^ until end of turn.|4<|endoftext|>
<|startoftext|>|3{^^^RR}|5creature|4|6elemental ox|0rare|1charging cinderhorn|9haste\at the beginning of each player's end step, if no creatures attacked this turn, put a fury counter on @. then @ deals damage equal to the number of fury counters on it to that player.|8&^^^^/&^^|7<|endoftext|>
<|startoftext|>|1unholy hunger|7|8|3{^^^BBBB}|5instant|0common|9destroy target creature.\spell mastery ~ if there are two or more instant and/or sorcery cards in your graveyard, you gain &^^ life.|6|4<|endoftext|>
<|startoftext|>|6human rogue|7|1trespasser il~vec|9discard a card: @ gains shadow until end of turn.|0common|4|8&^^^/&^|3{^^BB}|5creature<|endoftext|>
<|startoftext|>|9haste\renown &^\whenever an opponent casts a noncreature spell, if @ is renowned, @ deals &^^ damage to that player.|5creature|4|1scab~clan berserker|6human berserker|7|3{^RRRR}|8&^^/&^^|0rare<|endoftext|>
<|startoftext|>|6sphinx|5creature|4|7|8&^^^^^/&^^^^^^|9flying\when @ enters the battlefield, reveal the top five cards of your library. an opponent separates those cards into two piles. put one pile into your hand and the other into your graveyard.|3{^^^^^UUUU}|1sphinx of uthuun|0rare<|endoftext|>
<|startoftext|>|4legendary|0rare|8&^^^^^^/&^^^^^|6dragon|7|9flying\haste|3{^^^RRRRRR}|1rorix bladewing|5creature<|endoftext|>
<|startoftext|>|1veil of summer|7|5instant|6|8|3{GG}|0uncommon|9draw a card if an opponent has cast a blue or black spell this turn. spells you control can't be uncasted this turn. you and permanents you control gain hexproof from blue and from black until end of turn.|4<|endoftext|>
<|startoftext|>|9@ can't be blocked by walls.|6lizard mercenary|8&^/&^|3{BB}|1rampart crawler|7|4|5creature|0common<|endoftext|>
<|startoftext|>|4|8|9{^^^}, T, sacrifice @: it deals &^^ damage to any target.|0common|6|7|1explosive apparatus|3{^}|5artifact<|endoftext|>
<|startoftext|>|7|0mythic|3|1shivan gorge|9T: add {CC}.\{^^RR}, T: @ deals &^ damage to each opponent.|4legendary|8|5land|6<|endoftext|>
<|startoftext|>|8&^/&^|5creature|0rare|3{^RR}|6minotaur spirit|1anaba ancestor|9T: another target minotaur creature gets +&^/+&^ until end of turn.|4|7<|endoftext|>
<|startoftext|>|4|8|1fury charm|7|5instant|6|3{^RR}|0common|9[&^ = destroy target artifact. = target creature gets +&^/+&^ and gains trample until end of turn. = remove two % counters from target permanent or suspended card.]\countertype % time<|endoftext|>
<|startoftext|>|1elixir of vitality|6|0uncommon|4|5artifact|3{^^^^}|8|7|9@ enters the battlefield tapped.\T, sacrifice @: you gain &^^^^ life.\{^^^^^^^^}, T, sacrifice @: you gain &^^^^^^^^ life.<|endoftext|>
<|startoftext|>|5artifact|7|3{^^}|8|6equipment|1sigil of valor|0uncommon|4|9equip {^}\whenever equipped creature attacks alone, it gets +&^/+&^ until end of turn for each other creature you control.<|endoftext|>
<|startoftext|>|6|3{BB}|4|9target player reveals their hand. you choose a spirit or arcane card from it. that player discards that card.|1psychic spear|7|0common|8|5sorcery<|endoftext|>
<|startoftext|>|3{^^^RRRRGGGG}|9trample\whenever @ deals combat damage to a player, put a +&^/+&^ counter on each creature you control.|8&^^^^^^/&^^^^^^^|5creature|4legendary|7|6cyclops|1borborygmos|0rare<|endoftext|>
<|startoftext|>|5creature|6human wizard|4|3{^^RR}|8&^^/&^^|9nonbasic lands are mountains.|0rare|7|1magus of the moon<|endoftext|>
<|startoftext|>|6kithkin rogue|9lifelink\protection from converted mana cost &^^^ or greater|8&^/&^|4|3{^WW}|7|5creature|1mistmeadow skulk|0uncommon<|endoftext|>
<|startoftext|>|1orim's thunder|9destroy target artifact or enchantment. if this spell was kicked, it deals damage equal to that permanent's converted mana cost to target creature.\kicker {RR}|4|6|5instant|8|3{^^WW}|7|0common<|endoftext|>
<|startoftext|>|8|6|5enchantment|4|1assault formation|3{^GG}|7|9each creature you control assigns combat damage equal to its toughness rather than its power.\{GG}: target creature with defender can attack this turn as though it didn't have defender.\{^^GG}: creatures you control get +&/+&^ until end of turn.|0rare<|endoftext|>
<|startoftext|>|4|6construct|9at the beginning of each opponent's upkeep, @ deals X damage to that player, where X is &^^^ minus the number of cards in their hand.|8&^^/&^^|5artifact creature|3{^^^^}|7|0uncommon|1rackling<|endoftext|>
<|startoftext|>|7|3{^^BB}|8*/*|9@'s power and toughness are each equal to the number of creatures named plague rats on the battlefield.|6rat|5creature|0common|1plague rats|4<|endoftext|>
<|startoftext|>|1jace beleren|6jace|7&^^^|4legendary|8|0mythic|3{^UUUU}|9[+&^^]: each player draws a card.\[-&^]: target player draws a card.\[-&^^^^^^^^^^]: target player puts the top twenty cards of their library into their graveyard.|5planeswalker<|endoftext|>
<|startoftext|>|5creature|8&^^/&^^^|4legendary|7|1circu, dimir lobotomist|6human wizard|3{^^UUBB}|9whenever you cast a blue spell, exile the top card of target player's library.\whenever you cast a black spell, exile the top card of target player's library.\your opponents can't cast spells with the same name as a card exiled with @.|0rare<|endoftext|>
<|startoftext|>|6troll|1mossbridge troll|8&^^^^^/&^^^^^|7|0rare|4|3{^^^^^GGGG}|9if @ would be destroyed, regenerate it.\tap any number of untapped creatures you control other than @ with total power &^^^^^^^^^^ or greater: @ gets +&^^^^^^^^^^^^^^^^^^^^/+&^^^^^^^^^^^^^^^^^^^^ until end of turn.|5creature<|endoftext|>
<|startoftext|>|6human berserker|0common|4|8&^^/&^^|7|9{^^^^^GG}: @ gets +&^^^/+&^^^ and becomes a bear berserker until end of turn. activate this ability only once each turn.|3{^GG}|5creature|1ursine champion<|endoftext|>
<|startoftext|>|3{XXXXGG}|7|9create X X/X green ooze creature tokens.|1gelatinous genesis|0rare|6|5sorcery|4|8<|endoftext|>
<|startoftext|>|9whenever one or more creatures attack, @ deals damage to each of those creatures equal to the number of attacking creatures.|6|4|5enchantment|8|3{^^WWWW}|7|1lightmine field|0rare<|endoftext|>
<|startoftext|>|8|4|0uncommon|9enchant creature\enchanted creature gets +&^^/+&^^ and has flying.\when enchanted creature dies, create a &^^/&^^ white griffin creature token with flying.|3{^^WW}|5enchantment|1griffin guide|7|6aura<|endoftext|>
<|startoftext|>|7|5sorcery|4|1kindred dominance|3{^^^^^BBBB}|9choose a creature type. destroy all creatures that aren't of the chosen type.|8|6|0rare<|endoftext|>
<|startoftext|>|0common|8&^/&^|6cat|5creature|4|3{WW}|7|9lifelink\when @ enters the battlefield, put a +&^/+&^ counter on each other creature you control named charmed stray.|1charmed stray<|endoftext|>
<|startoftext|>|1cowed by wisdom|3{WW}|0common|6aura|8|7|4|5enchantment|9enchant creature\enchanted creature can't attack or block unless its controller pays {^} for each card in your hand.<|endoftext|>
<|startoftext|>|5creature|3{^^^^^RR}|8&^^^/&^^^|6human barbarian|0rare|1godo, bandit warlord|9when @ enters the battlefield, you may search your library for an equipment card and put it onto the battlefield. if you do, shuffle your library.\whenever @ attacks for the first time each turn, untap it and all samurai you control. after this phase, there is an additional combat phase.|4legendary|7<|endoftext|>
<|startoftext|>|0common|3{^BB}|8&^^/&^|4|9flying\@ can't block.|7|6vampire scout|1vampire interloper|5creature<|endoftext|>
<|startoftext|>|1rogue skycaptain|3{^^RR}|0rare|7|6human rogue mercenary|4|5creature|8&^^^/&^^^^|9flying\at the beginning of your upkeep, put a % counter on @. you may pay {^^} for each % counter on it. if you don't, remove all % counters from @ and an opponent gains control of it.\countertype % wage<|endoftext|>
<|startoftext|>|4|9|1krovikan scoundrel|8&^^/&^|3{^BB}|6human rogue|0common|5creature|7<|endoftext|>
<|startoftext|>|9all sliver creatures have "whenever this creature is dealt damage, put a +&^/+&^ counter on it."|5creature|7|1fungus sliver|4|6fungus sliver|0rare|3{^^^GG}|8&^^/&^^<|endoftext|>
<|startoftext|>|1great oak guardian|4|6treefolk|7|3{^^^^^GG}|0uncommon|8&^^^^/&^^^^^|9flash\reach\when @ enters the battlefield, creatures target player controls get +&^^/+&^^ until end of turn. untap them.|5creature<|endoftext|>
<|startoftext|>|8&^^/&^|9{^^^BB}: destroy target blocking creature at end of combat.|0rare|7|4|3{BBBB}|5creature|6human mercenary assassin|1silent assassin<|endoftext|>
<|startoftext|>|1rowan treefolk|5creature|0common|7|8&^^^/&^^^^|9|4|6treefolk|3{^^^GG}<|endoftext|>
<|startoftext|>|8&^^^/&^^^|9whenever a creature with power &^^ or less enters the battlefield under your control, you get an experience counter.\at the beginning of combat on your turn, put X +&^/+&^ counters on another target creature you control, where X is the number of experience counters you have.|3{^^GGUU}|1ezuri, claw of progress|6elf warrior|0mythic|5creature|4legendary|7<|endoftext|>
<|startoftext|>|4|0common|8&^/&^|6shapeshifter|7|9changeling\@ can't block and can't be blocked.|5creature|3{BB}|1changeling outcast<|endoftext|>
<|startoftext|>|0rare|4|1enigma sphinx|5artifact creature|6sphinx|8&^^^^^/&^^^^|3{^^^^WWUUBB}|7|9flying\cascade\when @ is put into your graveyard from the battlefield, put it into your library third from the top.<|endoftext|>
<|startoftext|>|4|8&^/&^|1rockslide elemental|9first strike\whenever another creature dies, you may put a +&^/+&^ counter on @.|6elemental|0uncommon|3{^^RR}|7|5creature<|endoftext|>
<|startoftext|>|5instant|6|0rare|7|1expansion|4|3{URUR}|8|9copy target instant or sorcery spell with converted mana cost &^^^^ or less. you may choose new targets for the copy.<|endoftext|>
<|startoftext|>|8&^^^/&^^^|0rare|6rhino soldier|5creature|4|7|9sacrifice @: creatures you control gain indestructible until end of turn.|3{^GGWW}|1dauntless escort<|endoftext|>
<|startoftext|>|1viashino spearhunter|0common|6viashino warrior|9first strike|5creature|3{^^RR}|4|7|8&^^/&^<|endoftext|>
<|startoftext|>|4|1revel in riches|0rare|6|7|5enchantment|9whenever a creature an opponent controls dies, create a treasure token.\at the beginning of your upkeep, if you control ten or more treasures, you win the game.|3{^^^^BB}|8<|endoftext|>
<|startoftext|>|6beast|8&^^^^/&^^^^^^|0uncommon|7|5creature|3{^^^GGGG}|9fading &^^^\{^}, remove a % counter from @: destroy target artifact.\countertype % fade|4|1woodripper<|endoftext|>
<|startoftext|>|5land|4|9T: add {CC}.\T: add {GG} or {WW}. @ deals &^ damage to you.|1brushland|3|0rare|6|7|8<|endoftext|>
<|startoftext|>|4legendary|8&^^/&^^|3{^^WW}|5creature|6human soldier|0rare|9@ gets +&^/+&^ for each color among other legendary permanents you control.\{WWUUBBRRGG}: search your library for a legendary permanent card with converted mana cost less than @'s power, put that card onto the battlefield, then shuffle your library.|1sisay, weatherlight captain|7<|endoftext|>
<|startoftext|>|6rhino monk|4|3{GGWWUU}|8&^^^/&^^^^|0uncommon|7|9lifelink|5creature|1rhox war monk<|endoftext|>
<|startoftext|>|9flying\whenever a permanent owned by another player is put into a graveyard from the battlefield, you draw a card and you lose &^ life.|3{^^^^BBBB}|5creature|7|1kothophed, soul hoarder|6demon|0rare|4legendary|8&^^^^^^/&^^^^^^<|endoftext|>
<|startoftext|>|4|9when @ enters the battlefield, you may return target aura or equipment card from your graveyard to your hand.|8&^^^/&^^|1ironclad slayer|7|3{^^WW}|0common|6human warrior|5creature<|endoftext|>
<|startoftext|>|1sick and tired|5instant|8|9two target creatures each get -&^/-&^ until end of turn.|7|0common|3{^^BB}|4|6<|endoftext|>
<|startoftext|>|9sacrifice any number of lands. search your library for up to that many land cards, put them onto the battlefield tapped, then shuffle your library.|4|1scapeshift|6|8|7|0mythic|3{^^GGGG}|5sorcery<|endoftext|>
<|startoftext|>|3{^^^}|0rare|8|9{^^^}, T: until end of turn, if the top card of your graveyard is an instant or sorcery card, you may cast that card. if a card cast this way would be put into a graveyard this turn, exile it instead.|4|1bosium strip|5artifact|6|7<|endoftext|>
<|startoftext|>|5creature|0rare|3{^UUUU}|1cephalid constable|6cephalid wizard|4|9whenever @ deals combat damage to a player, return up to that many target permanents that player controls to their owner's hand.|8&^/&^|7<|endoftext|>
<|startoftext|>|5creature|1felhide spiritbinder|9inspired ~ whenever @ becomes untapped, you may pay {^RR}. if you do, create a token that's a copy of another target creature, except it's an enchantment in addition to its other types. it gains haste. exile it at the beginning of the next end step.|6minotaur shaman|8&^^^/&^^^^|0rare|4|3{^^^RR}|7<|endoftext|>
<|startoftext|>|8|5enchantment|1memory erosion|6|9whenever an opponent casts a spell, that player puts the top two cards of their library into their graveyard.|0rare|4|3{^UUUU}|7<|endoftext|>
<|startoftext|>|9destroy target artifact.|3{^RR}|0common|1shatter|4|5instant|8|6|7<|endoftext|>
<|startoftext|>|9flash\flying\when @ enters the battlefield, uncast target spell with converted mana cost X or less, where X is the number of faeries you control.|0common|5creature|3{^UU}|6faerie wizard|8&^/&^|4|1spellstutter sprite|7<|endoftext|>
<|startoftext|>|6bird|4|3{^WW}|7|1mesa falcon|0common|9flying\{^WW}: @ gets +&/+&^ until end of turn.|8&^/&^|5creature<|endoftext|>
<|startoftext|>|0common|6|7|5sorcery|1queen's commission|4|9create two &^/&^ white vampire creature tokens with lifelink.|8|3{^^WW}<|endoftext|>
<|startoftext|>|8|7|0common|4|3{^^WW}|5enchantment|9enchant creature\enchanted creature can't attack or block.\{^^^WWWW}, sacrifice @: exile enchanted creature.|6aura|1choking restraints<|endoftext|>
<|startoftext|>|5enchantment|6aura|7|9enchant enchantment\you control enchanted enchantment.|3{UUUU}|8|0uncommon|4|1steal enchantment<|endoftext|>
<|startoftext|>|5creature|0common|4|1warren pilferers|7|3{^^^^BB}|9when @ enters the battlefield, return target creature card from your graveyard to your hand. if that card is a goblin card, @ gains haste until end of turn.|8&^^^/&^^^|6goblin rogue<|endoftext|>
<|startoftext|>|1goblin machinist|9{^^RR}: reveal cards from the top of your library until you reveal a nonland card. @ gets +X/+& until end of turn, where X is that card's converted mana cost. put the revealed cards on the bottom of your library in any order.|0uncommon|7|3{^^^^RR}|8&/&^^^^^|4|6goblin|5creature<|endoftext|>
<|startoftext|>|4|6human scout ally|8&^^^/&^^|3{^^WW}|5creature|0rare|7|1lantern scout|9rally ~ whenever @ or another ally enters the battlefield under your control, creatures you control gain lifelink until end of turn.<|endoftext|>
<|startoftext|>|0common|4|7|1tormenting voice|8|6|9as an additional cost to cast this spell, discard a card.\draw two cards.|3{^RR}|5sorcery<|endoftext|>
<|startoftext|>|1despair|9aftermath\until end of turn, creatures you control gain menace and "whenever this creature deals combat damage to a player, that player discards a card."|3{^BB}|5sorcery|7|4|8|0rare|6<|endoftext|>
<|startoftext|>|7|6elf shaman|9T: each &^/&^ creature you control gets +&^/+&^^ until end of turn.|5creature|3{^GG}|8&^/&^|4|1pendelhaven elder|0uncommon<|endoftext|>
<|startoftext|>|1azorius justiciar|4|0uncommon|9when @ enters the battlefield, detain up to two target creatures your opponents control.|3{^^WWWW}|5creature|6human wizard|7|8&^^/&^^<|endoftext|>
<|startoftext|>|0common|7|4|6human cleric|8&^/&^^|5creature|1disciple of grace|3{^WW}|9protection from black\cycling {^^}<|endoftext|>
<|startoftext|>|6|9destroy all creatures, then create an X/X colorless horror artifact creature token, where X is the number of creatures destroyed this way.|7|4|5sorcery|0rare|1phyrexian rebirth|8|3{^^^^WWWW}<|endoftext|>
<|startoftext|>|6merfolk wizard mutant|7|4|8&^/&^|3{UU}|0rare|5creature|1benthic biomancer|9{^UU}: adapt &^.\whenever one or more +&^/+&^ counters are put on @, draw a card, then discard a card.<|endoftext|>
<|startoftext|>|5creature|3{^^^^GGWW}|6elder dragon|4legendary|7|9flying\lifelink\this spell can't be uncasted.\your opponents can't cast spells during your turn.|1dragonlord dromoka|0mythic|8&^^^^^/&^^^^^^^<|endoftext|>
<|startoftext|>|1strength of the tajuru|8|4|7|3{XXGGGG}|6|9choose target creature, then choose another target creature for each time this spell was kicked. put X +&^/+&^ counters on each of them.\multikicker {^}|5instant|0rare<|endoftext|>
<|startoftext|>|6human mercenary|9when @ dies, it deals &^^ damage to you.|4|0common|7|3{^RR}|8&^^/&^^|1sell~sword brute|5creature<|endoftext|>
<|startoftext|>|3{UU}|4|5enchantment|8|0common|7|9enchant creature\enchanted creature gets -&^^^/-&.|6aura|1sensory deprivation<|endoftext|>
<|startoftext|>|8|7|4|9{^^^^}, T: put a -&^/-&^ counter on target creature.|1gnarled effigy|3{^^^^}|6|0uncommon|5artifact<|endoftext|>
<|startoftext|>|0uncommon|3{^^^WWWW}|6archon|5creature|9flying\tribute &^^\when @ enters the battlefield, if tribute wasn't paid, create two &^/&^ white bird creature tokens with flying.|8&^^^/&^^^|7|1ornitharch|4<|endoftext|>
<|startoftext|>|4|9at the beginning of your end step, you may exile target creature you control, then return that card to the battlefield under your control.|3{^^^^^}|1conjurer's closet|8|6|5artifact|0rare|7<|endoftext|>
<|startoftext|>|4|7|9enchant creature\when @ enters the battlefield, draw a card at the beginning of the next turn's upkeep.\enchanted creature gets +&^/+&^.|6aura|5enchantment|3{^^BB}|8|1krovikan fetish|0common<|endoftext|>
<|startoftext|>|1sylvan offering|8|6|4|7|9choose an opponent. you and that player each create an X/X green treefolk creature token.\choose an opponent. you and that player each create X &^/&^ green elf warrior creature tokens.|0rare|5sorcery|3{XXGG}<|endoftext|>
<|startoftext|>|1god~pharaoh's gift|0rare|5artifact|4|6|7|3{^^^^^^^}|8|9at the beginning of combat on your turn, you may exile a creature card from your graveyard. if you do, create a token that's a copy of that card, except it's a &^^^^/&^^^^ black zombie. it gains haste until end of turn.<|endoftext|>
<|startoftext|>|9this spell can't be uncasted.\the next creature card you cast this turn can be cast as though it had flash. that spell can't be uncasted. that creature enters the battlefield with an additional +&^/+&^ counter on it.|5instant|6|1savage summoning|8|7|4|0rare|3{GG}<|endoftext|>
<|startoftext|>|6spirit|7|9T: until your next upkeep, target noncreature artifact becomes an artifact creature with power and toughness each equal to its converted mana cost.|1xenic poltergeist|0uncommon|3{^BBBB}|5creature|4|8&^/&^<|endoftext|>
<|startoftext|>|7|9{^^^^RR}: @ deals &^^ damage to target opponent or planeswalker.|8&^^^^/&^^^|1zealot of the god~pharaoh|3{^^^RR}|0common|5creature|6minotaur archer|4<|endoftext|>
<|startoftext|>|1slaughter cry|0common|8|5instant|6|7|4|9target creature gets +&^^^/+& and gains first strike until end of turn.|3{^^RR}<|endoftext|>
<|startoftext|>|1salvage drone|7|5creature|6eldrazi drone|8&^/&^|3{UU}|9devoid\ingest\when @ dies, you may draw a card. if you do, discard a card.|0common|4<|endoftext|>
